imdb_title_id,total_votes,mean_vote
tt0143350,654,6.5
tt0143422,1451,3.9
tt0143428,3520,7.7
tt0143614,555,6.2
tt0143746,2667,5.9
tt0143751,153,7
tt0143837,252,5.6
tt0143843,146,5.2
tt0143851,125,6.7
tt0143874,640,5.1
tt0143894,108,7
tt0143900,360,6.2
tt0143907,1261,7.7
tt0143920,153,7.8
tt0143924,162,5.7
tt0143945,124,7.1
tt0143952,310,4.6
tt0143967,610,6.8
tt0143972,112,6.6
tt0144018,330,4.8
tt0144020,1770,7.6
tt0144029,272,6.5
tt0144080,135,3.7
tt0144084,473137,7.7
tt0144085,121,7.1
tt0144106,1151,6.8
tt0144111,108,7.2
tt0144117,224749,8
tt0144120,51234,5.7
tt0144127,127,6.1
tt0144134,583,6.7
tt0144142,3601,5.5
tt0144146,490,4.9
tt0144155,199,5.8
tt0144156,139,5
tt0144164,817,6.5
tt0144168,18315,6.3
tt0144178,774,6.7
tt0144183,103,6.3
tt0144187,296,7.4
tt0144189,140,4.1
tt0144191,135,4.8
tt0144200,163,7.7
tt0144201,13034,7.7
tt0144214,52364,6.4
tt0144223,273,3.2
tt0144233,231,4.2
tt0144246,232,4.9
tt0144248,169,5.9
tt0144249,123,4.2
tt0144255,109,5.5
tt0144267,118,6.9
tt0144286,1371,6.6
tt0144294,495,7.4
tt0144295,160,7.5
tt0144304,117,7.4
tt0144315,106,3.9
tt0144415,125,5.3
tt0144528,47646,4.6
tt0144546,871,6.4
tt0144547,187,4
tt0144548,312,5.3
tt0144555,1428,5.8
tt0144557,2465,6
tt0144589,290,6.5
tt0144596,183,5.1
tt0144597,222,6.4
tt0144604,1107,6.5
tt0144608,572,5.4
tt0144619,113,5.1
tt0144622,744,6.9
tt0144625,174,5.9
tt0144637,322,4.4
tt0144640,18154,6.3
tt0144646,480,7.2
tt0144667,468,7.6
tt0144669,471,4.8
tt0144681,502,7.4
tt0144688,469,5.9
tt0144715,13778,6
tt0144737,110,6
tt0144749,102,5.3
tt0144768,146,7
tt0144782,1184,7.5
tt0144785,144,7.1
tt0144814,15304,5
tt0144834,141,6.8
tt0144869,489,5.9
tt0144884,121,6.3
tt0144889,111,7
tt0144900,155,5.1
tt0144908,184,6.5
tt0144935,232,7.4
tt0144951,247,7
tt0144964,19127,4.9
tt0145005,524,5.8
tt0145006,1125,7.5
tt0145008,148,5.7
tt0145023,140,6.8
tt0145026,174,7.3
tt0145032,212,6.9
tt0145033,1142,7.4
tt0145037,313,7.6
tt0145048,477,6.8
tt0145049,147,6.9
tt0145056,172,3.2
tt0145100,249,7.2
tt0145132,166,4.7
tt0145300,712,7.9
tt0145334,419,6.3
tt0145393,2127,7.1
tt0145404,271,6.1
tt0145423,200,7.5
tt0145426,363,6.7
tt0145456,122,8.6
tt0145464,239,5
tt0145467,127,6
tt0145480,221,6.9
tt0145484,436,6.8
tt0145487,675212,7.4
tt0145491,258,6.6
tt0145503,12871,7.6
tt0145505,1665,5.5
tt0145529,3041,3.1
tt0145531,63527,6.4
tt0145532,328,7.6
tt0145547,9938,7.4
tt0145551,167,5
tt0145565,139,5.1
tt0145653,20095,7.4
tt0145660,213536,6.7
tt0145681,151519,6.8
tt0145682,186,7
tt0145734,18400,7.4
tt0145765,106,7.1
tt0145777,1085,9.2
tt0145814,207,6
tt0145851,121,7.8
tt0145891,1432,7
tt0145893,13127,5.6
tt0145929,951,7.5
tt0146054,215,5.3
tt0146063,260,6.6
tt0146233,213,3.2
tt0146271,2745,7.2
tt0146272,126,6.3
tt0146289,425,6.6
tt0146309,53099,7.4
tt0146315,649,7.1
tt0146316,195155,5.9
tt0146335,518,7.8
tt0146336,58580,5.7
tt0146398,136,7.6
tt0146407,106,4.7
tt0146458,715,7
tt0146468,2606,7.3
tt0146479,169,6.2
tt0146490,129,6
tt0146516,998,6.8
tt0146547,640,6.4
tt0146562,240,5.2
tt0146571,185,5.3
tt0146592,470,6.9
tt0146645,1458,8.6
tt0146664,248,7.8
tt0146671,312,6.5
tt0146675,104266,5.8
tt0146745,219,6.9
tt0146786,205,6
tt0146803,1461,7.8
tt0146838,110692,6.9
tt0146879,345,6.6
tt0146882,165533,7.6
tt0146984,52789,6.9
tt0146990,1655,6.8
tt0147004,15582,7.2
tt0147066,108,7.2
tt0147081,345,7.4
tt0147082,107,6.2
tt0147192,579,7.1
tt0147287,302,6.5
tt0147310,530,4.9
tt0147374,587,4.9
tt0147433,101,5.9
tt0147440,125,5.2
tt0147467,652,3
tt0147486,101,5.5
tt0147505,154,2.7
tt0147519,224,7.5
tt0147523,118,4.9
tt0147530,180,7
tt0147556,1617,7.3
tt0147599,2314,6.7
tt0147612,65435,7.7
tt0147643,187,8
tt0147651,299,6.4
tt0147653,128,3.7
tt0147800,289989,7.5
tt0147802,249,5.3
tt0147806,200,7.2
tt0147811,307,7.2
tt0147822,785,7.5
tt0147855,190,7.6
tt0147856,573,7
tt0147867,128,3.5
tt0147906,213,4.5
tt0147925,345,6.9
tt0147972,117,3.8
tt0148002,151,6.6
tt0148031,148,6.4
tt0148059,302,7
tt0148086,142,6.4
tt0148103,890,7.1
tt0148266,185,7.4
tt0148303,196,6.4
tt0148375,313,7.1
tt0148392,136,4.5
tt0148421,295,7.2
tt0148462,108,6
tt0148482,131,4.6
tt0148508,822,4.6
tt0148523,256,7
tt0148539,165,6.6
tt0148583,249,6.2
tt0148631,443,6.7
tt0148691,233,7.1
tt0148692,342,7.5
tt0148706,120,7.2
tt0148710,170,4.5
tt0148813,146,5.7
tt0148835,212,5.7
tt0148841,106,7
tt0148932,145,6.9
tt0148935,198,7.3
tt0148936,136,7.1
tt0148937,105,6.9
tt0148940,234,6.7
tt0149016,144,5.6
tt0149022,119,5.1
tt0149151,7533,7.4
tt0149171,1513,6.2
tt0149178,142,4.1
tt0149214,132,6.5
tt0149244,238,5.9
tt0149253,195,7.1
tt0149261,122850,5.9
tt0149291,3383,7.7
tt0149343,116,3.9
tt0149357,108,7.1
tt0149367,5590,6.4
tt0149372,369,4.7
tt0149555,109,5.9
tt0149556,268,5.4
tt0149568,1547,5.7
tt0149573,1558,6.7
tt0149581,189,6
tt0149601,9730,7.8
tt0149624,12778,5.9
tt0149650,178,6.9
tt0149669,234,6.9
tt0149677,755,3.1
tt0149691,16675,6.4
tt0149698,257,4.9
tt0149723,4596,7.2
tt0149802,135,7.3
tt0149893,113,6.3
tt0149898,1022,5.6
tt0149899,821,6.7
tt0149964,581,6.9
tt0149969,316,6
tt0150021,1615,4.9
tt0150101,207,8.2
tt0150113,177,7
tt0150143,1263,6.8
tt0150176,1537,4.8
tt0150179,122,3.4
tt0150187,514,7.9
tt0150216,8711,7
tt0150239,140,4.1
tt0150248,149,7
tt0150251,403,7.2
tt0150316,115,6.2
tt0150331,138,4.2
tt0150337,103,6.4
tt0150377,72485,6.5
tt0150388,516,6.2
tt0150392,377,7.2
tt0150407,306,7.7
tt0150430,322,7.2
tt0150434,317,6.1
tt0150464,566,6.2
tt0150472,111,5.7
tt0150488,647,5.7
tt0150500,345,4
tt0150505,212,4.8
tt0150660,115,4.4
tt0150661,261,5.7
tt0150662,49351,7.8
tt0150683,156,7.3
tt0150693,231,6
tt0150718,178,7.3
tt0150786,495,5.3
tt0150789,225,6.4
tt0150790,130,5.7
tt0150844,337,5.7
tt0150855,172,5.4
tt0150864,751,6
tt0150912,1025,7.3
tt0150915,9621,7.4
tt0150918,1221,7.1
tt0150931,236,3.5
tt0150941,111,4.4
tt0150969,223,7.5
tt0150980,3303,7.3
tt0150992,16632,7.6
tt0151022,578,5.6
tt0151035,935,7.9
tt0151047,430,6.7
tt0151073,298,6.9
tt0151080,212,5.7
tt0151090,517,4.9
tt0151113,155,7.2
tt0151121,3178,7
tt0151137,63333,6.5
tt0151150,9258,7
tt0151191,108,7.2
tt0151206,986,6.8
tt0151233,472,7.7
tt0151239,1730,5.5
tt0151266,170,5.1
tt0151281,524,5.1
tt0151305,198,4.5
tt0151309,142,7.6
tt0151331,586,5.4
tt0151392,381,7.3
tt0151466,113,7
tt0151483,243,6
tt0151494,100,5.5
tt0151495,120,6.2
tt0151511,829,8.1
tt0151513,460,5.5
tt0151568,11543,7.4
tt0151572,3563,7.4
tt0151582,6251,6.3
tt0151590,107,7.1
tt0151658,244,5.8
tt0151666,156,5.9
tt0151691,7537,7.5
tt0151738,81742,6.3
tt0151750,638,8.1
tt0151771,140,6.9
tt0151785,280,6.8
tt0151804,237708,7.9
tt0151868,102,5.7
tt0151886,360,5.3
tt0151892,386,6.5
tt0151901,170,5.6
tt0151905,793,4.7
tt0151923,141,7
tt0151975,110,8.9
tt0151987,751,6.9
tt0152015,4369,5.9
tt0152018,271,6.5
tt0152066,625,7.4
tt0152073,817,7.3
tt0152111,132,7.4
tt0152139,912,6.9
tt0152148,171,7
tt0152174,277,5.4
tt0152176,583,6.5
tt0152178,414,5.2
tt0152238,117,7.5
tt0152256,867,7.3
tt0152257,306,5.1
tt0152279,153,6
tt0152319,107,7
tt0152409,149,5.7
tt0152432,910,6.7
tt0152438,1323,7.1
tt0152462,359,7.9
tt0152492,628,7.7
tt0152509,244,6.9
tt0152548,176,5.1
tt0152620,124,4.4
tt0152720,167,7.1
tt0152721,107,5.8
tt0152836,4874,6.9
tt0152930,75518,7.1
tt0152946,186,3.8
tt0152979,652,7.2
tt0153031,159,6.6
tt0153032,1545,6.5
tt0153099,138,6.2
tt0153129,116,6.3
tt0153140,188,6.2
tt0153167,199,3.6
tt0153225,333,6.2
tt0153360,312,5.5
tt0153414,267,6.9
tt0153439,126,6.5
tt0153464,2555,6.1
tt0153489,1357,8
tt0153509,692,8.6
tt0153545,259,7.8
tt0153546,111,5.1
tt0153588,162,6.4
tt0153642,131,4.2
tt0153644,122,4.4
tt0153737,294,4.5
tt0153755,335,6.2
tt0153866,430,4.8
tt0154023,178,7
tt0154030,247,5.3
tt0154034,905,6.3
tt0154040,341,6.3
tt0154111,126,6.7
tt0154124,487,8.5
tt0154145,240,7.4
tt0154153,281,8.2
tt0154159,335,7.9
tt0154163,184,5.5
tt0154167,177,7.4
tt0154174,113,6.7
tt0154181,154,7.3
tt0154183,1088,5.8
tt0154187,120,6.4
tt0154197,120,7.4
tt0154232,100,6.4
tt0154270,124,5.5
tt0154321,122,5.8
tt0154330,428,4.9
tt0154344,101,6.3
tt0154378,303,7.3
tt0154420,76410,8
tt0154421,29292,6.9
tt0154443,3768,5.9
tt0154462,428,8.4
tt0154468,429,6.3
tt0154506,84550,7.6
tt0154565,439,8.2
tt0154587,860,6.7
tt0154591,116,7.2
tt0154625,183,6
tt0154683,3300,6.9
tt0154685,707,7.5
tt0154706,180,7.1
tt0154749,285,7.3
tt0154750,593,6.9
tt0154849,242,8
tt0154855,116,7.5
tt0154870,354,6.8
tt0154877,109,6.9
tt0154890,124,8
tt0154898,251,7.6
tt0154942,145,7
tt0154965,283,5.1
tt0155000,105,5.4
tt0155027,158,4.7
tt0155028,255,6.9
tt0155064,157,7.3
tt0155068,771,8
tt0155124,1699,8.7
tt0155150,344,6
tt0155157,1416,7.2
tt0155174,124,7.7
tt0155180,253,7.7
tt0155197,1552,6.1
tt0155198,142,5
tt0155256,108,7.5
tt0155265,2768,8.6
tt0155267,85504,7
tt0155278,1193,7.1
tt0155319,630,8.1
tt0155323,113,7.1
tt0155329,847,8.5
tt0155334,119,7.6
tt0155360,110,4.9
tt0155390,146,6.8
tt0155415,104,5.8
tt0155463,474,4.1
tt0155476,167,5.3
tt0155479,172,6.1
tt0155481,104,6.8
tt0155487,2280,8.7
tt0155499,106,8.2
tt0155500,173,7.5
tt0155525,108,5.8
tt0155528,197,5.2
tt0155578,277,5
tt0155581,319,5.8
tt0155588,110,6.2
tt0155618,138,7.1
tt0155664,132,7.2
tt0155671,214,5.8
tt0155681,117,6.7
tt0155711,17481,6.6
tt0155713,570,7.4
tt0155723,315,7.2
tt0155732,280,4.4
tt0155753,8927,5.7
tt0155754,603,6.9
tt0155755,296,6.1
tt0155758,191,7.5
tt0155776,23752,5.8
tt0155796,1415,7.5
tt0155805,104,6.7
tt0155809,192,7.5
tt0155810,974,7
tt0155815,316,3.6
tt0155830,179,6.9
tt0155841,251,6.9
tt0155845,365,6.3
tt0155848,201,7.3
tt0155858,581,7.9
tt0155877,156,6.4
tt0155887,125,7.5
tt0155891,157,7.3
tt0155914,533,4.6
tt0155919,234,5.8
tt0155928,207,7.3
tt0155934,166,7.6
tt0155940,195,4.9
tt0155944,183,5.1
tt0155953,238,8
tt0155975,45127,4.7
tt0156011,127,6.7
tt0156014,152,6.7
tt0156020,597,6.4
tt0156038,1240,6.7
tt0156079,744,8
tt0156083,155,5.4
tt0156096,1329,7.4
tt0156100,122,4.8
tt0156106,356,5.7
tt0156130,580,8.3
tt0156136,225,7.4
tt0156158,130,5.4
tt0156160,356,7.7
tt0156166,185,7.7
tt0156246,194,7
tt0156248,1409,6.7
tt0156256,273,8.5
tt0156258,193,7.4
tt0156290,121,7.4
tt0156323,8321,6
tt0156329,261,5.2
tt0156348,155,6.7
tt0156372,243,3.3
tt0156386,161,7.5
tt0156408,1384,7
tt0156417,353,5.7
tt0156427,132,7
tt0156455,225,7.7
tt0156460,1573,7
tt0156465,112,6.6
tt0156478,184,7.2
tt0156502,121,5.8
tt0156515,1987,6.8
tt0156523,157,7.4
tt0156531,145,7.1
tt0156583,142,6.6
tt0156587,2466,7.4
tt0156588,611,6.5
tt0156610,3324,7.6
tt0156639,2309,6.5
tt0156641,198,7.4
tt0156658,493,6.2
tt0156659,119,6.1
tt0156663,167,6.4
tt0156666,116,7.2
tt0156670,124,6.1
tt0156691,183,6.9
tt0156701,1504,7.5
tt0156706,1194,3.5
tt0156711,498,5.3
tt0156729,9204,7.4
tt0156734,175,5.2
tt0156735,905,3.1
tt0156741,561,5.2
tt0156745,140,7
tt0156749,261,7.1
tt0156757,1875,6.2
tt0156794,10107,7.9
tt0156807,1019,4.8
tt0156812,19069,7.3
tt0156820,206,6.3
tt0156833,140,7.1
tt0156836,210,7.5
tt0156841,10660,5
tt0156843,2154,3.9
tt0156849,3007,7.2
tt0156859,346,6.3
tt0156874,144,7.7
tt0156881,132,4.8
tt0156887,54174,8
tt0156891,245,6.6
tt0156894,284,5
tt0156901,2185,7
tt0156904,760,5.8
tt0156906,726,7.1
tt0156934,19730,5.2
tt0156942,173,5.5
tt0156982,167,7
tt0156983,292,7.3
tt0156998,468,6.2
tt0157000,614,5.2
tt0157007,317,4.8
tt0157016,20168,7.4
tt0157030,172,6.5
tt0157044,4612,6.7
tt0157075,2176,4.5
tt0157079,162,3.9
tt0157102,397,4.1
tt0157117,1336,6.9
tt0157122,3248,7.4
tt0157124,241,7
tt0157134,124,7.1
tt0157154,1714,7.6
tt0157160,340,6.9
tt0157182,310,6.6
tt0157183,3357,7.8
tt0157191,1394,6
tt0157197,349,3.7
tt0157201,151,6.2
tt0157208,1428,6.8
tt0157262,11337,3.7
tt0157316,384,7.7
tt0157320,154,7.3
tt0157339,1020,7.7
tt0157356,634,7
tt0157360,105,7.6
tt0157366,975,7.1
tt0157411,453,6.2
tt0157427,153,3.1
tt0157460,576,7.6
tt0157472,13261,5.4
tt0157503,31999,6.9
tt0157515,181,5.1
tt0157581,135,7.6
tt0157583,19894,6.5
tt0157667,589,5.8
tt0157713,802,7.5
tt0157797,101,5.1
tt0157836,816,3
tt0157844,148,7
tt0157882,185,7.3
tt0157913,333,6.8
tt0157917,121,6.8
tt0157927,133,6.5
tt0157944,146,7
tt0157981,264,4.9
tt0157984,140,4.7
tt0157990,882,6.6
tt0158011,1385,4.5
tt0158030,3653,7.2
tt0158033,1594,6.3
tt0158049,249,4.7
tt0158092,191,7
tt0158117,645,6.1
tt0158154,171,6.4
tt0158213,411,7.4
tt0158302,2267,7
tt0158331,179,7.3
tt0158369,707,5.9
tt0158371,31733,7.3
tt0158438,152,6.2
tt0158445,133,4.9
tt0158446,511,7
tt0158449,142,6.8
tt0158470,666,5
tt0158489,490,7.3
tt0158493,9142,6.4
tt0158501,196,5
tt0158508,123,6
tt0158520,135,6.1
tt0158524,138,5.8
tt0158534,1358,7
tt0158539,290,6.3
tt0158559,116,6.2
tt0158568,191,7
tt0158579,112,7.1
tt0158581,694,5.6
tt0158583,2551,6.4
tt0158587,484,7.5
tt0158589,142,5.3
tt0158609,270,4.2
tt0158610,2941,8.3
tt0158622,21224,4
tt0158628,267,6.9
tt0158671,543,6
tt0158692,2388,7
tt0158714,11935,7.7
tt0158717,501,5.9
tt0158719,155,6.5
tt0158766,375,7.1
tt0158785,174,4.2
tt0158792,186,6.9
tt0158811,17739,6.4
tt0158827,235,6.9
tt0158833,227,6.9
tt0158845,417,7.2
tt0158855,145,7.4
tt0158871,178,5.9
tt0158905,109,4.5
tt0158937,264,6.3
tt0158983,189862,7.8
tt0159037,100,5.7
tt0159039,102,7.3
tt0159060,216,3.7
tt0159095,122,7.4
tt0159097,141463,7.3
tt0159101,236,5.8
tt0159103,239,4.6
tt0159233,153,7.1
tt0159251,389,6.9
tt0159259,246,5.1
tt0159270,353,3.5
tt0159272,2369,6.9
tt0159273,97575,6.5
tt0159277,101,6.1
tt0159290,535,7.8
tt0159364,142,6
tt0159365,138013,7.3
tt0159373,474,5.3
tt0159379,343,6.1
tt0159382,17964,7.3
tt0159396,137,4.1
tt0159401,1001,6.8
tt0159404,179,3.9
tt0159415,133,6
tt0159421,2878,6.1
tt0159432,863,7.3
tt0159443,270,6.6
tt0159446,297,6
tt0159458,110,6.5
tt0159472,165,5
tt0159485,4665,7.3
tt0159507,170,6.4
tt0159508,338,7.3
tt0159509,1065,7.7
tt0159510,797,7.6
tt0159511,820,7.9
tt0159529,110,6
tt0159542,107,5.9
tt0159568,681,6.9
tt0159601,146,6.2
tt0159603,679,5.3
tt0159611,591,4.9
tt0159693,1479,5.1
tt0159696,1498,7.1
tt0159703,418,6.4
tt0159730,2531,5.4
tt0159752,421,3.3
tt0159765,217,5.8
tt0159784,6551,6.5
tt0159797,913,6.6
tt0159833,108,4.1
tt0159948,530,4.1
tt0159995,1280,6.3
tt0160009,28367,5.7
tt0160016,396,5.9
tt0160027,173,5.6
tt0160110,117,5.6
tt0160127,173640,5.7
tt0160166,278,7.1
tt0160182,331,4.9
tt0160184,23989,5.4
tt0160216,864,6.5
tt0160229,125,6.7
tt0160236,9536,4.2
tt0160245,337,4.2
tt0160256,144,6.4
tt0160275,151,7.7
tt0160278,103,4.8
tt0160285,116,6.2
tt0160289,1259,5.7
tt0160298,1156,5.6
tt0160330,173,7.4
tt0160334,125,7.1
tt0160336,108,6
tt0160338,2372,6.2
tt0160339,335,6.1
tt0160376,319,5.6
tt0160395,150,6.4
tt0160399,22363,6.3
tt0160401,5739,6.4
tt0160403,1090,6
tt0160414,121,6.1
tt0160429,3630,4.5
tt0160434,188,4.6
tt0160439,127,7
tt0160440,1714,7.4
tt0160447,168,5.1
tt0160459,668,6.9
tt0160481,154,6.4
tt0160484,10316,5
tt0160495,901,4.9
tt0160498,547,4.8
tt0160509,2001,6.7
tt0160513,4008,6.7
tt0160518,420,6.1
tt0160534,159,6.2
tt0160535,533,7.1
tt0160547,381,5.2
tt0160550,330,6.7
tt0160558,138,4.6
tt0160574,504,6.5
tt0160586,150,6.2
tt0160596,780,6.3
tt0160611,13233,6.5
tt0160616,256,6.2
tt0160620,4259,6.3
tt0160644,3127,5.9
tt0160652,294,5
tt0160663,233,6.2
tt0160672,2572,6.9
tt0160706,870,6.4
tt0160710,232,7.3
tt0160749,924,6.5
tt0160759,142,6.8
tt0160797,43780,6.4
tt0160800,169,6.2
tt0160801,491,7.3
tt0160811,160,6.6
tt0160862,82824,6.1
tt0160905,395,6.4
tt0160916,21313,6.1
tt0160947,109,6.8
tt0160966,1115,8.6
tt0160986,552,6.5
tt0160994,192,7.2
tt0161003,233,8.2
tt0161010,2496,6.2
tt0161013,201,5.6
tt0161023,3211,6.8
tt0161029,484,4.2
tt0161052,715,5.1
tt0161061,222,6.9
tt0161081,116054,6.7
tt0161083,14842,5.6
tt0161084,347,4.6
tt0161088,283,4.8
tt0161100,8240,7.3
tt0161109,139,5.9
tt0161122,149,5.6
tt0161215,290,7.5
tt0161216,2179,6.6
tt0161219,321,5.6
tt0161231,109,5.6
tt0161292,6791,6.8
tt0161389,659,6.2
tt0161446,218,6
tt0161454,203,6.6
tt0161485,258,5.4
tt0161492,3303,4.7
tt0161535,214,7.4
tt0161539,160,4.2
tt0161542,628,5.3
tt0161562,336,7.5
tt0161609,247,7.5
tt0161612,357,5.3
tt0161644,274,6.3
tt0161721,111,5.9
tt0161743,372,7.4
tt0161767,195,5
tt0161777,150,7.1
tt0161815,232,6.8
tt0161837,138,5.3
tt0161841,306,6.2
tt0161849,722,4.2
tt0161860,12257,7.7
tt0161931,453,7
tt0161935,888,7.3
tt0161942,873,5.7
tt0161968,261,7.3
tt0161973,327,7.4
tt0161977,499,7.2
tt0161978,382,7.2
tt0161979,410,7.2
tt0161981,778,7.2
tt0161988,155,4.6
tt0161996,200,7.1
tt0162020,200,6.7
tt0162023,2540,7.6
tt0162024,980,6.7
tt0162026,192,7
tt0162030,261,4.1
tt0162035,562,2.6
tt0162050,164,5.8
tt0162053,100,5.4
tt0162162,659,7.9
tt0162211,989,3.2
tt0162222,510788,7.8
tt0162236,1400,6.9
tt0162244,133,6.4
tt0162252,110,6.6
tt0162310,331,6.1
tt0162315,216,3.8
tt0162346,111652,7.5
tt0162348,2664,8.1
tt0162360,9471,6.5
tt0162420,141,6.9
tt0162426,4058,7.5
tt0162480,5799,7.6
tt0162509,339,4.9
tt0162555,622,6.9
tt0162556,786,6.9
tt0162625,4014,7
tt0162632,297,5.4
tt0162650,72469,6
tt0162661,323190,7.5
tt0162662,1012,6.5
tt0162677,35665,6.6
tt0162709,539,6.4
tt0162710,8095,7.5
tt0162711,1477,5.2
tt0162766,1108,4.9
tt0162830,3669,7.4
tt0162838,245,6.3
tt0162854,349,5.4
tt0162866,5866,7.4
tt0162874,304,6.1
tt0162875,503,6.8
tt0162876,111,4
tt0162901,159,5.9
tt0162903,441,6.8
tt0162907,166,5.9
tt0162909,524,7.4
tt0162918,104,5.2
tt0162924,182,5.4
tt0162928,343,5.8
tt0162930,3201,3.2
tt0162942,128,7.1
tt0162945,502,3.7
tt0162958,1879,6.3
tt0162973,12219,7.9
tt0162983,11693,4.9
tt0163000,228,2.6
tt0163006,294,6.2
tt0163016,297,5
tt0163019,890,7.7
tt0163025,290954,6
tt0163030,175,5.3
tt0163069,319,5.4
tt0163080,423,6.1
tt0163084,381,6.8
tt0163097,154,6.2
tt0163109,136,5.3
tt0163114,721,5.7
tt0163125,329,5.6
tt0163141,325,6.2
tt0163147,139,6.6
tt0163159,150,3.9
tt0163166,788,5.5
tt0163169,308,7.1
tt0163178,153,5.7
tt0163180,333,6.4
tt0163185,531,7.5
tt0163187,91175,5.7
tt0163246,162,3
tt0163247,101,6.3
tt0163315,160,4.7
tt0163318,428,5.5
tt0163333,133,5.8
tt0163375,1404,6.6
tt0163494,1718,7.5
tt0163511,589,6.3
tt0163519,104,6.6
tt0163529,160,3.9
tt0163537,178,7.3
tt0163559,570,7.4
tt0163563,2246,7.1
tt0163579,9149,5.3
tt0163581,182,6.8
tt0163582,129,6.5
tt0163596,193,5.7
tt0163612,275,7
tt0163624,585,7.5
tt0163627,115,6.2
tt0163651,370091,7.1
tt0163653,113,5.8
tt0163676,4231,5
tt0163716,310,6.3
tt0163745,613,7.1
tt0163764,222,6.6
tt0163776,129,6
tt0163777,397,6.9
tt0163798,230,5.4
tt0163802,110,6.6
tt0163816,138,6.2
tt0163818,4781,6.3
tt0163840,168,6.6
tt0163862,697,4.8
tt0163889,203,6.3
tt0163978,219346,6.7
tt0163983,13737,5.3
tt0163984,1035,5.7
tt0163985,137,7.1
tt0163988,62557,6.9
tt0163989,291,4.2
tt0164003,4947,6.1
tt0164008,494,5.9
tt0164016,342,4.2
tt0164018,235,5
tt0164021,163,6.5
tt0164024,166,4.5
tt0164026,591,4
tt0164052,121916,5.8
tt0164055,348,6.4
tt0164063,1904,8
tt0164085,5703,7.1
tt0164094,888,8.3
tt0164108,10325,5.7
tt0164114,17871,6.1
tt0164143,337,3.2
tt0164181,73427,7.1
tt0164184,101506,6.5
tt0164192,559,5.3
tt0164204,102,7.3
tt0164212,22055,6.6
tt0164221,2772,5.5
tt0164318,239,6.1
tt0164334,74947,6.4
tt0164336,264,3.7
tt0164347,781,7.2
tt0164368,1947,6.8
tt0164393,545,4.5
tt0164402,366,6.5
tt0164419,507,5.8
tt0164425,111,5.7
tt0164444,125,6.3
tt0164475,265,7.6
tt0164519,918,6.5
tt0164522,181,6.2
tt0164538,26230,8.2
tt0164539,274,4.2
tt0164545,396,4.2
tt0164549,222,6.8
tt0164550,6863,6.3
tt0164611,121,5.7
tt0164699,390,5.3
tt0164707,303,6.9
tt0164711,2453,6.3
tt0164718,191,6
tt0164750,245,6
tt0164802,440,3.9
tt0164807,279,5.5
tt0164810,963,6.3
tt0164839,216,7.5
tt0164876,131,4.7
tt0164877,2390,6.9
tt0164879,140,4.4
tt0164882,763,7.6
tt0164887,166,5.4
tt0164912,123508,6
tt0164917,3484,6.6
tt0164961,20893,6.6
tt0164977,157,6.3
tt0164982,1121,7.5
tt0164983,950,7.4
tt0164984,1121,7.3
tt0164987,909,6.6
tt0165078,9844,7.8
tt0165086,373,6
tt0165098,136,4.4
tt0165107,260,3.8
tt0165113,306,7.2
tt0165196,1168,7.1
tt0165214,313,5.2
tt0165218,114,7.1
tt0165223,156,4.6
tt0165230,170,3.9
tt0165237,359,6.8
tt0165247,132,5.5
tt0165251,169,3.9
tt0165255,102,5.3
tt0165256,322,6.2
tt0165264,105,6.8
tt0165278,143,7.3
tt0165285,136,6.1
tt0165303,1274,3.6
tt0165304,251,7.5
tt0165306,310,4.5
tt0165325,677,6
tt0165339,172,6.4
tt0165348,360,6.8
tt0165361,6069,6.7
tt0165362,281,5.8
tt0165379,129,6.9
tt0165382,130,6.4
tt0165384,1267,6.4
tt0165396,1342,3.8
tt0165400,187,4.3
tt0165405,254,6.5
tt0165409,314,6.3
tt0165414,109,6.3
tt0165429,119,6.4
tt0165433,125,3.3
tt0165445,324,5.3
tt0165454,1110,5.9
tt0165461,206,6.1
tt0165473,1719,8.1
tt0165489,408,3.8
tt0165494,4798,3.9
tt0165499,3619,6.7
tt0165546,9909,8.2
tt0165550,187,6
tt0165621,328,4.2
tt0165623,8123,7.4
tt0165625,350,7.7
tt0165628,135,5.7
tt0165629,699,8.5
tt0165636,317,7.6
tt0165642,137,4
tt0165643,5506,5.1
tt0165688,227,5.9
tt0165710,34958,7.1
tt0165729,119,5.5
tt0165749,138,6.3
tt0165752,117,6.4
tt0165774,160,5.6
tt0165776,142,5.6
tt0165777,146,6.4
tt0165798,83201,7.6
tt0165800,528,4.6
tt0165807,290,6.4
tt0165828,356,7.3
tt0165831,3429,5.4
tt0165832,29384,7.9
tt0165846,600,5.4
tt0165854,29598,7.1
tt0165857,282,4
tt0165859,6356,7.2
tt0165866,236,6.9
tt0165870,1001,3.1
tt0165874,5971,6.7
tt0165895,403,6.1
tt0165901,666,7.9
tt0165904,622,8.5
tt0165906,478,7.9
tt0165916,115,5
tt0165921,397,7.5
tt0165928,207,4.7
tt0165929,66018,6.3
tt0165942,142,7.2
tt0165982,48185,6.9
tt0165986,422,6.8
tt0165990,210,5.7
tt0165994,571,5.9
tt0165996,124,7.3
tt0165997,111,5.8
tt0165998,397,6.6
tt0166013,689,6.7
tt0166016,102,4.7
tt0166069,608,6.6
tt0166075,110,4.8
tt0166077,241,6.4
tt0166090,467,6.3
tt0166110,6583,4.6
tt0166120,137,6.7
tt0166139,145,6.4
